market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
PIMPALGAON(MS),August,1998,91603,1129,1468,1385,MS,PIMPALGAON,Aug-98
PIMPALGAON(MS),August,1999,133320,341,433,395,MS,PIMPALGAON,Aug-99
PIMPALGAON(MS),August,2000,168538,168,322,269,MS,PIMPALGAON,Aug-00
PIMPALGAON(MS),August,2001,116834,466,587,533,MS,PIMPALGAON,Aug-01
PIMPALGAON(MS),August,2002,161841,349,488,446,MS,PIMPALGAON,Aug-02
PIMPALGAON(MS),August,2003,225663,367,561,508,MS,PIMPALGAON,Aug-03
PIMPALGAON(MS),August,2004,231096,306,449,397,MS,PIMPALGAON,Aug-04
PIMPALGAON(MS),August,2005,233823,390,738,622,MS,PIMPALGAON,Aug-05
PIMPALGAON(MS),August,2006,286370,235,428,358,MS,PIMPALGAON,Aug-06
PIMPALGAON(MS),August,2007,177108,989,1251,1163,MS,PIMPALGAON,Aug-07
PIMPALGAON(MS),August,2008,297173,676,852,775,MS,PIMPALGAON,Aug-08
PIMPALGAON(MS),August,2009,303981,439,733,639,MS,PIMPALGAON,Aug-09
PIMPALGAON(MS),August,2010,284670,416,984,830,MS,PIMPALGAON,Aug-10
PIMPALGAON(MS),August,2011,221839,474,1229,1046,MS,PIMPALGAON,Aug-11
PIMPALGAON(MS),August,2012,330554,320,776,608,MS,PIMPALGAON,Aug-12
PIMPALGAON(MS),August,2013,150787,2834,4068,3712,MS,PIMPALGAON,Aug-13
PIMPALGAON(MS),August,2014,98372,500,1732,1200,MS,PIMPALGAON,Aug-14
PIMPALGAON(MS),August,2015,108548,2209,4740,4163,MS,PIMPALGAON,Aug-15
PIMPALGAON(MS),September,1997,194398,136,313,260,MS,PIMPALGAON,Sep-97
PIMPALGAON(MS),September,1998,79488,1610,1952,1862,MS,PIMPALGAON,Sep-98
PIMPALGAON(MS),September,1999,88508,482,664,608,MS,PIMPALGAON,Sep-99
PIMPALGAON(MS),September,2000,167785,218,369,309,MS,PIMPALGAON,Sep-00
PIMPALGAON(MS),September,2001,143247,415,569,506,MS,PIMPALGAON,Sep-01
PIMPALGAON(MS),September,2002,156036,373,493,447,MS,PIMPALGAON,Sep-02
PIMPALGAON(MS),September,2003,194538,357,597,538,MS,PIMPALGAON,Sep-03
PIMPALGAON(MS),September,2004,227282,312,483,407,MS,PIMPALGAON,Sep-04
PIMPALGAON(MS),September,2005,151555,615,1076,919,MS,PIMPALGAON,Sep-05
PIMPALGAON(MS),September,2006,272222,160,469,342,MS,PIMPALGAON,Sep-06
PIMPALGAON(MS),September,2007,105812,1201,1560,1473,MS,PIMPALGAON,Sep-07
PIMPALGAON(MS),September,2008,225979,478,754,645,MS,PIMPALGAON,Sep-08
PIMPALGAON(MS),September,2009,336323,432,774,650,MS,PIMPALGAON,Sep-09
PIMPALGAON(MS),September,2010,296521,587,1542,1336,MS,PIMPALGAON,Sep-10
PIMPALGAON(MS),September,2011,233103,578,1208,1043,MS,PIMPALGAON,Sep-11
PIMPALGAON(MS),September,2012,233410,260,741,505,MS,PIMPALGAON,Sep-12
PIMPALGAON(MS),September,2013,72823,3356,4996,4650,MS,PIMPALGAON,Sep-13
PIMPALGAON(MS),September,2014,271715,648,1853,1316,MS,PIMPALGAON,Sep-14
PIMPALGAON(MS),September,2015,67793,2482,4672,4167,MS,PIMPALGAON,Sep-15
PIMPALGAON(MS),October,1997,103984,251,413,345,MS,PIMPALGAON,Oct-97
PIMPALGAON(MS),October,1998,14571,2197,3051,2754,MS,PIMPALGAON,Oct-98
PIMPALGAON(MS),October,1999,98673,440,662,587,MS,PIMPALGAON,Oct-99
PIMPALGAON(MS),October,2000,145614,328,543,465,MS,PIMPALGAON,Oct-00
PIMPALGAON(MS),October,2001,155299,404,631,565,MS,PIMPALGAON,Oct-01
PIMPALGAON(MS),October,2002,117027,404,682,612,MS,PIMPALGAON,Oct-02
PIMPALGAON(MS),October,2003,100835,393,895,788,MS,PIMPALGAON,Oct-03
PIMPALGAON(MS),October,2004,123584,341,615,532,MS,PIMPALGAON,Oct-04
PIMPALGAON(MS),October,2005,42673,789,1286,1129,MS,PIMPALGAON,Oct-05
PIMPALGAON(MS),October,2006,209257,189,527,378,MS,PIMPALGAON,Oct-06
PIMPALGAON(MS),October,2007,46973,968,1459,1334,MS,PIMPALGAON,Oct-07
PIMPALGAON(MS),October,2008,272917,386,770,635,MS,PIMPALGAON,Oct-08
PIMPALGAON(MS),October,2009,195101,627,1553,1340,MS,PIMPALGAON,Oct-09
PIMPALGAON(MS),October,2010,219823,715,1646,1383,MS,PIMPALGAON,Oct-10
PIMPALGAON(MS),October,2011,242284,513,1022,860,MS,PIMPALGAON,Oct-11
PIMPALGAON(MS),October,2012,215464,388,1064,827,MS,PIMPALGAON,Oct-12
PIMPALGAON(MS),October,2013,33626,2515,5140,4134,MS,PIMPALGAON,Oct-13
PIMPALGAON(MS),October,2014,133119,704,1807,1377,MS,PIMPALGAON,Oct-14
PIMPALGAON(MS),October,2015,82731,1513,3591,2858,MS,PIMPALGAON,Oct-15
PIMPALGAON(MS),November,1997,123900,383,861,655,MS,PIMPALGAON,Nov-97
PIMPALGAON(MS),November,1998,61590,892,2061,1513,MS,PIMPALGAON,Nov-98
PIMPALGAON(MS),November,1999,74820,239,487,396,MS,PIMPALGAON,Nov-99
PIMPALGAON(MS),November,2000,90442,410,735,602,MS,PIMPALGAON,Nov-00
PIMPALGAON(MS),November,2001,153099,463,857,742,MS,PIMPALGAON,Nov-01
PIMPALGAON(MS),November,2002,205478,286,457,402,MS,PIMPALGAON,Nov-02
PIMPALGAON(MS),November,2003,241440,355,741,630,MS,PIMPALGAON,Nov-03
PIMPALGAON(MS),November,2004,104740,203,517,418,MS,PIMPALGAON,Nov-04
PIMPALGAON(MS),November,2005,69682,863,1305,1134,MS,PIMPALGAON,Nov-05
PIMPALGAON(MS),November,2006,198482,226,736,597,MS,PIMPALGAON,Nov-06
PIMPALGAON(MS),November,2007,144925,457,769,666,MS,PIMPALGAON,Nov-07
PIMPALGAON(MS),November,2008,207039,592,1126,983,MS,PIMPALGAON,Nov-08
PIMPALGAON(MS),November,2009,150679,687,1867,1316,MS,PIMPALGAON,Nov-09
PIMPALGAON(MS),November,2010,171350,496,2634,1586,MS,PIMPALGAON,Nov-10
PIMPALGAON(MS),November,2011,277760,418,1082,789,MS,PIMPALGAON,Nov-11
PIMPALGAON(MS),November,2012,158414,488,1377,969,MS,PIMPALGAON,Nov-12
PIMPALGAON(MS),November,2013,232751,1706,3754,2936,MS,PIMPALGAON,Nov-13
PIMPALGAON(MS),November,2014,80227,892,1757,1471,MS,PIMPALGAON,Nov-14
PIMPALGAON(MS),November,2015,303269,733,2798,1854,MS,PIMPALGAON,Nov-15
PIMPALGAON(MS),December,1997,113545,415,1255,881,MS,PIMPALGAON,Dec-97
PIMPALGAON(MS),December,1998,172317,847,1180,1069,MS,PIMPALGAON,Dec-98
PIMPALGAON(MS),December,1999,257928,209,357,316,MS,PIMPALGAON,Dec-99
PIMPALGAON(MS),December,2000,221441,385,591,531,MS,PIMPALGAON,Dec-00
PIMPALGAON(MS),December,2001,331558,327,472,411,MS,PIMPALGAON,Dec-01
PIMPALGAON(MS),December,2002,344520,203,304,258,MS,PIMPALGAON,Dec-02
PIMPALGAON(MS),December,2003,371518,492,789,697,MS,PIMPALGAON,Dec-03
PIMPALGAON(MS),December,2004,275954,205,431,339,MS,PIMPALGAON,Dec-04
PIMPALGAON(MS),December,2005,340691,440,621,546,MS,PIMPALGAON,Dec-05
PIMPALGAON(MS),December,2006,415497,434,842,706,MS,PIMPALGAON,Dec-06
PIMPALGAON(MS),December,2007,468432,379,558,479,MS,PIMPALGAON,Dec-07
PIMPALGAON(MS),December,2008,467287,748,1229,1074,MS,PIMPALGAON,Dec-08
PIMPALGAON(MS),December,2009,228197,494,1960,1182,MS,PIMPALGAON,Dec-09
PIMPALGAON(MS),December,2010,135783,815,3501,1832,MS,PIMPALGAON,Dec-10
PIMPALGAON(MS),December,2011,365202,298,702,584,MS,PIMPALGAON,Dec-11
PIMPALGAON(MS),December,2012,365489,656,1426,1183,MS,PIMPALGAON,Dec-12
PIMPALGAON(MS),December,2013,371551,953,1669,1306,MS,PIMPALGAON,Dec-13
PIMPALGAON(MS),December,2014,312503,979,1714,1453,MS,PIMPALGAON,Dec-14
PIMPALGAON(MS),December,2015,455240,509,1711,1111,MS,PIMPALGAON,Dec-15
PUNE(MS),January,1999,261782,313,648,502,MS,PUNE,Jan-99
PUNE(MS),January,2000,322302,169,320,267,MS,PUNE,Jan-00
PUNE(MS),January,2001,360779,385,581,519,MS,PUNE,Jan-01
PUNE(MS),January,2002,385025,215,363,287,MS,PUNE,Jan-02
PUNE(MS),January,2003,277080,206,328,270,MS,PUNE,Jan-03
PUNE(MS),January,2004,322593,600,908,774,MS,PUNE,Jan-04
PUNE(MS),January,2005,258031,143,481,364,MS,PUNE,Jan-05
PUNE(MS),January,2006,386215,158,439,330,MS,PUNE,Jan-06
PUNE(MS),January,2007,271798,492,1192,830,MS,PUNE,Jan-07
PUNE(MS),January,2008,320459,210,525,370,MS,PUNE,Jan-08
PUNE(MS),January,2009,342072,815,1556,1199,MS,PUNE,Jan-09
PUNE(MS),January,2010,412844,956,1778,1357,MS,PUNE,Jan-10
PUNE(MS),January,2011,333902,1531,3498,2506,MS,PUNE,Jan-11
PUNE(MS),January,2012,379607,268,578,423,MS,PUNE,Jan-12
PUNE(MS),January,2013,379741,648,1683,1166,MS,PUNE,Jan-13
PUNE(MS),January,2014,548689,474,1148,816,MS,PUNE,Jan-14
PUNE(MS),January,2015,434477,686,1664,1177,MS,PUNE,Jan-15
PUNE(MS),January,2016,325669,613,1729,1488,MS,PUNE,Jan-16
